species,subset_size,hour,expected_abundance
Eurasian Nuthatch,96,7,0.032436528458472884
Eurasian Nuthatch,96,8,0.029490460462291115
Eurasian Nuthatch,96,9,0.051410643027454905
Eurasian Nuthatch,96,10,0.05871250098698431
Eurasian Nuthatch,96,11,0.04180413179130364
Eurasian Nuthatch,96,12,0.039301265901790935
Eurasian Nuthatch,96,13,0.032317496390069936
Eurasian Nuthatch,96,14,0.04669224802049733
Eurasian Nuthatch,96,15,0.10882537253257789
Eurasian Nuthatch,96,16,0.052655461692561384
Eurasian Nuthatch,96,17,0.04100291970114891
Eurasian Nuthatch,96,18,0.1222512344121139
Eurasian Nuthatch,96,19,0.07863296125802578
Eurasian Nuthatch,96,20,0.05311737899561292
Eurasian Nuthatch,96,21,0.05797795205739931
Eurasian Nuthatch,96,22,0.0021118150494609314
Eurasian Nuthatch,96,23,0.001333777925975325
Eurasian Nuthatch,98,0,0.00016666666666666666
Eurasian Nuthatch,98,1,0.0
Eurasian Nuthatch,98,2,0.0001111111111111111
Eurasian Nuthatch,98,3,0.3037333333333333
Eurasian Nuthatch,98,4,0.01293400447427293
Eurasian Nuthatch,98,5,0.01801427640542622
Eurasian Nuthatch,98,6,0.04386894280310442
Eurasian Nuthatch,98,7,0.030894153272769623
Eurasian Nuthatch,98,8,0.027855521155830752
Eurasian Nuthatch,98,9,0.04964301621236415
Eurasian Nuthatch,98,10,0.05691477380276358
Eurasian Nuthatch,98,11,0.04011807803714432
Eurasian Nuthatch,98,12,0.037606510681586984
Eurasian Nuthatch,98,13,0.03059036719122556
Eurasian Nuthatch,98,14,0.044863442717328735
Eurasian Nuthatch,98,15,0.10674709562109025
Eurasian Nuthatch,98,16,0.050906014378397334
Eurasian Nuthatch,98,17,0.039327002355712605
Eurasian Nuthatch,98,18,0.11993937932143431
Eurasian Nuthatch,98,19,0.07666790524849047
Eurasian Nuthatch,98,20,0.05144253812636165
Eurasian Nuthatch,98,21,0.0558064012490242
Eurasian Nuthatch,98,22,0.0008148148148148149
Eurasian Nuthatch,98,23,0.0
Eurasian Nuthatch,100,0,0.0005416666666666666
Eurasian Nuthatch,100,1,0.0
Eurasian Nuthatch,100,2,0.0003333333333333333
Eurasian Nuthatch,100,3,0.30766666666666664
Eurasian Nuthatch,100,4,0.013452460850111857
Eurasian Nuthatch,100,5,0.01855719447900006
Eurasian Nuthatch,100,6,0.04464905758820844
Eurasian Nuthatch,100,7,0.03141108781737712
Eurasian Nuthatch,100,8,0.028447050885131383
Eurasian Nuthatch,100,9,0.05040085515766969
Eurasian Nuthatch,100,10,0.057706085557448425
Eurasian Nuthatch,100,11,0.04078644857159084
Eurasian Nuthatch,100,12,0.03825228891149542
Eurasian Nuthatch,100,13,0.031237672865999048
Eurasian Nuthatch,100,14,0.04565687967760507
Eurasian Nuthatch,100,15,0.10789799565938978
Eurasian Nuthatch,100,16,0.0516629843941785
Eurasian Nuthatch,100,17,0.04000206124852768
Eurasian Nuthatch,100,18,0.12134024762823604
Eurasian Nuthatch,100,19,0.07761882644372195
Eurasian Nuthatch,100,20,0.05209722222222222
Eurasian Nuthatch,100,21,0.05684933645589383
Eurasian Nuthatch,100,22,0.0010370370370370368
Eurasian Nuthatch,100,23,0.0
Eurasian Treecreeper,20,0,0.00016666666666666666
Eurasian Treecreeper,20,1,0.0
Eurasian Treecreeper,20,2,0.0
Eurasian Treecreeper,20,3,0.0
Eurasian Treecreeper,20,4,0.0033361050960011547
Eurasian Treecreeper,20,5,0.009327030248845179
Eurasian Treecreeper,20,6,0.007603468101135326
Eurasian Treecreeper,20,7,0.009639383643390773
Eurasian Treecreeper,20,8,0.008033983762128898
Eurasian Treecreeper,20,9,0.007690585628782117
Eurasian Treecreeper,20,10,0.006206710350685597
Eurasian Treecreeper,20,11,0.009475863811742662
Eurasian Treecreeper,20,12,0.01321513857489743
Eurasian Treecreeper,20,13,0.012366555684706161
Eurasian Treecreeper,20,14,0.009162813167568711
Eurasian Treecreeper,20,15,0.008042007318170627
Eurasian Treecreeper,20,16,0.007772300939601796
Eurasian Treecreeper,20,17,0.00881475246290061
Eurasian Treecreeper,20,18,0.01584622723071878
Eurasian Treecreeper,20,19,0.01303405102125425
Eurasian Treecreeper,20,20,0.007695828312990029
Eurasian Treecreeper,20,21,0.0013737927434090316
Eurasian Treecreeper,20,22,0.0
Eurasian Treecreeper,20,23,1.1494252873563218e-05
Eurasian Treecreeper,22,0,0.00038888888888888887
Eurasian Treecreeper,22,1,0.0003333333333333333
Eurasian Treecreeper,22,2,0.0003333333333333333
Eurasian Treecreeper,22,3,0.0003333333333333333
Eurasian Treecreeper,22,4,0.0033769597228237333
Eurasian Treecreeper,22,5,0.008740284607361048
Eurasian Treecreeper,22,6,0.007285620509024905
Eurasian Treecreeper,22,7,0.009280036973270562
Eurasian Treecreeper,22,8,0.007677568076690683
Eurasian Treecreeper,22,9,0.007402604631681051
Eurasian Treecreeper,22,10,0.005909807944755159
Eurasian Treecreeper,22,11,0.009072926297104397
Eurasian Treecreeper,22,12,0.012731664294286751
Eurasian Treecreeper,22,13,0.011867123728468515
Eurasian Treecreeper,22,14,0.00871837375544434
Eurasian Treecreeper,22,15,0.00773471206988768
Eurasian Treecreeper,22,16,0.0072651329294547646
Eurasian Treecreeper,22,17,0.008369675591897814
Eurasian Treecreeper,22,18,0.015073070387264109
Eurasian Treecreeper,22,19,0.012408695171498852
Eurasian Treecreeper,22,20,0.007330207623936997
Eurasian Treecreeper,22,21,0.0013007047768206735
Eurasian Treecreeper,22,22,0.0003333333333333333
Eurasian Treecreeper,22,23,0.0003333333333333334
Eurasian Treecreeper,24,0,0.00016666666666666666
Eurasian Treecreeper,24,1,0.0
Eurasian Treecreeper,24,2,0.0
Eurasian Treecreeper,24,3,0.0
Eurasian Treecreeper,24,4,0.0029544680236754726
Eurasian Treecreeper,24,5,0.008009547757413202
Eurasian Treecreeper,24,6,0.0067117757717538315
Eurasian Treecreeper,24,7,0.008658220712141758
Eurasian Treecreeper,24,8,0.007096934708322544
Eurasian Treecreeper,24,9,0.00682440505715199
Eurasian Treecreeper,24,10,0.005334408886829709
Eurasian Treecreeper,24,11,0.008443252838282608
Eurasian Treecreeper,24,12,0.01205076334812582
Eurasian Treecreeper,24,13,0.011161698746363535
Eurasian Treecreeper,24,14,0.008068796847754705
Eurasian Treecreeper,24,15,0.0071536136651130415
Eurasian Treecreeper,24,16,0.006593534605050151
Eurasian Treecreeper,24,17,0.00769230221082073
Eurasian Treecreeper,24,18,0.014190491806536884
Eurasian Treecreeper,24,19,0.011626618022350588
Eurasian Treecreeper,24,20,0.006736305376569404
Eurasian Treecreeper,24,21,0.0009145131819368311
Eurasian Treecreeper,24,22,0.0
Eurasian Treecreeper,24,23,2.2988505747126437e-05
Eurasian Treecreeper,26,0,0.00022222222222222226
Eurasian Treecreeper,26,1,0.0
Eurasian Treecreeper,26,2,4.761904761904762e-05
Eurasian Treecreeper,26,3,5.555555555555555e-05
Eurasian Treecreeper,26,4,0.0030013281362783312
Eurasian Treecreeper,26,5,0.007848319922515274
Eurasian Treecreeper,26,6,0.006652617156350916
Eurasian Treecreeper,26,7,0.008573817033098187
Eurasian Treecreeper,26,8,0.007030419351399107
Eurasian Treecreeper,26,9,0.0067652249154018275
Eurasian Treecreeper,26,10,0.005284288093898578
Eurasian Treecreeper,26,11,0.00834123491488234
Eurasian Treecreeper,26,12,0.01192203522286416
Eurasian Treecreeper,26,13,0.011002226206190036
Eurasian Treecreeper,26,14,0.007959736407074437
Eurasian Treecreeper,26,15,0.007069183030673493
Eurasian Treecreeper,26,16,0.006454213187803534
Eurasian Treecreeper,26,17,0.007558405928776299
Eurasian Treecreeper,26,18,0.013922775740591678
Eurasian Treecreeper,26,19,0.011417585657297108
Eurasian Treecreeper,26,20,0.0066491871409363155
Eurasian Treecreeper,26,21,0.0009364395719133386
Eurasian Treecreeper,26,22,6.382978723404255e-05
Eurasian Treecreeper,26,23,6.896551724137931e-05
Eurasian Treecreeper,28,0,0.0
Eurasian Treecreeper,28,1,0.0
Eurasian Treecreeper,28,2,0.0
Eurasian Treecreeper,28,3,0.0
Eurasian Treecreeper,28,4,0.002608084307781146
Eurasian Treecreeper,28,5,0.00703147817016838
Eurasian Treecreeper,28,6,0.006000066084244194
Eurasian Treecreeper,28,7,0.007894834407488102
Eurasian Treecreeper,28,8,0.00635618719757092
Eurasian Treecreeper,28,9,0.006145134089481168
Eurasian Treecreeper,28,10,0.004666799042481606
Eurasian Treecreeper,28,11,0.007630197354634321
Eurasian Treecreeper,28,12,0.011132953752546821
Eurasian Treecreeper,28,13,0.010213702660283562
Eurasian Treecreeper,28,14,0.00723183646972682
Eurasian Treecreeper,28,15,0.006441424920833014
Eurasian Treecreeper,28,16,0.005723042774412122
Eurasian Treecreeper,28,17,0.006852644611903871
Eurasian Treecreeper,28,18,0.012980403263472755
Eurasian Treecreeper,28,19,0.010573053997033434
Eurasian Treecreeper,28,20,0.0059943597534356605
Eurasian Treecreeper,28,21,0.000521012790394153
Eurasian Treecreeper,28,22,0.0
Eurasian Treecreeper,28,23,0.0
Eurasian Treecreeper,30,0,0.0
Eurasian Treecreeper,30,1,0.0
Eurasian Treecreeper,30,2,0.0
Eurasian Treecreeper,30,3,0.0
Eurasian Treecreeper,30,4,0.0024563303017179155
Eurasian Treecreeper,30,5,0.00653004023245418
Eurasian Treecreeper,30,6,0.005664239172096589
Eurasian Treecreeper,30,7,0.007523750755463461
Eurasian Treecreeper,30,8,0.006004006153939892
Eurasian Treecreeper,30,9,0.005818844174024227
Eurasian Treecreeper,30,10,0.0043281100043022136
Eurasian Treecreeper,30,11,0.007250570121913638
Eurasian Treecreeper,30,12,0.010696480504619162
Eurasian Treecreeper,30,13,0.009751341305646945
Eurasian Treecreeper,30,14,0.00682317685334058
Eurasian Treecreeper,30,15,0.006104687194899354
Eurasian Treecreeper,30,16,0.005290442096830722
Eurasian Treecreeper,30,17,0.006422808330215738
Eurasian Treecreeper,30,18,0.01236757793479017
Eurasian Treecreeper,30,19,0.010038206056585869
Eurasian Treecreeper,30,20,0.0056429007980163095
Eurasian Treecreeper,30,21,0.00034625424171234664
Eurasian Treecreeper,30,22,0.0
Eurasian Treecreeper,30,23,0.0
Eurasian Treecreeper,32,0,0.0
Eurasian Treecreeper,32,1,0.0
Eurasian Treecreeper,32,2,0.0
Eurasian Treecreeper,32,3,0.0
Eurasian Treecreeper,32,4,0.002366478995236033
Eurasian Treecreeper,32,5,0.006241923707346148
Eurasian Treecreeper,32,6,0.005475890264909707
Eurasian Treecreeper,32,7,0.0073107278350829615
Eurasian Treecreeper,32,8,0.0058090856931052514
Eurasian Treecreeper,32,9,0.0056353736097792175
Eurasian Treecreeper,32,10,0.004140754100892433
Eurasian Treecreeper,32,11,0.0070383738273979025
Eurasian Treecreeper,32,12,0.010449272935331716
Eurasian Treecreeper,32,13,0.009479822954221583
Eurasian Treecreeper,32,14,0.006592163167946134
Eurasian Treecreeper,32,15,0.0059308084795694
Eurasian Treecreeper,32,16,0.005056618101103156
Eurasian Treecreeper,32,17,0.006180081235636791
Eurasian Treecreeper,32,18,0.011995408878156397
Eurasian Treecreeper,32,19,0.009736003242954405
Eurasian Treecreeper,32,20,0.0054468891333577804
Eurasian Treecreeper,32,21,0.00027669015922735576
Eurasian Treecreeper,32,22,0.0
Eurasian Treecreeper,32,23,0.0
Eurasian Treecreeper,34,0,0.0
Eurasian Treecreeper,34,1,0.0
Eurasian Treecreeper,34,2,0.0
Eurasian Treecreeper,34,3,0.0
Eurasian Treecreeper,34,4,0.002280583225061354
Eurasian Treecreeper,34,5,0.0060296677097302935
Eurasian Treecreeper,34,6,0.005329196459646758
Eurasian Treecreeper,34,7,0.007148020050889035
Eurasian Treecreeper,34,8,0.005664138067601944
Eurasian Treecreeper,34,9,0.005497360096116751
Eurasian Treecreeper,34,10,0.004003794773361573
Eurasian Treecreeper,34,11,0.006876835176213897
Eurasian Treecreeper,34,12,0.010246710765022747
Eurasian Treecreeper,34,13,0.009243405110423767
Eurasian Treecreeper,34,14,0.0064130452833322015
Eurasian Treecreeper,34,15,0.005765640255032303
Eurasian Treecreeper,34,16,0.004885996094727883
Eurasian Treecreeper,34,17,0.005989809915735842
Eurasian Treecreeper,34,18,0.011707927138300092
Eurasian Treecreeper,34,19,0.00947615230830178
Eurasian Treecreeper,34,20,0.005302146087624636
Eurasian Treecreeper,34,21,0.00025802662490211433
Eurasian Treecreeper,34,22,0.0
Eurasian Treecreeper,34,23,0.0
Eurasian Treecreeper,36,0,0.0
Eurasian Treecreeper,36,1,0.0
Eurasian Treecreeper,36,2,0.0
Eurasian Treecreeper,36,3,0.0
Eurasian Treecreeper,36,4,0.0022929695394831814
Eurasian Treecreeper,36,5,0.006043082253017434
Eurasian Treecreeper,36,6,0.0053543789623011415
Eurasian Treecreeper,36,7,0.007181544852944911
Eurasian Treecreeper,36,8,0.005688266386388216
Eurasian Treecreeper,36,9,0.005521742005886049
Eurasian Treecreeper,36,10,0.004010181906432361
Eurasian Treecreeper,36,11,0.006914574165156614
Eurasian Treecreeper,36,12,0.010311166931815009
Eurasian Treecreeper,36,13,0.009292184637207195
Eurasian Treecreeper,36,14,0.006442605131456782
Eurasian Treecreeper,36,15,0.005802765962865802
Eurasian Treecreeper,36,16,0.0049011749194746235
Eurasian Treecreeper,36,17,0.006008684730906953
Eurasian Treecreeper,36,18,0.011771566844547793
Eurasian Treecreeper,36,19,0.00953170632836756
Eurasian Treecreeper,36,20,0.005325265859919325
Eurasian Treecreeper,36,21,0.00025189245627773427
Eurasian Treecreeper,36,22,0.0
Eurasian Treecreeper,36,23,0.0
Eurasian Treecreeper,38,0,0.0
Eurasian Treecreeper,38,1,0.0
Eurasian Treecreeper,38,2,0.0
Eurasian Treecreeper,38,3,0.0
Eurasian Treecreeper,38,4,0.0022109426880323373
Eurasian Treecreeper,38,5,0.005820082700044702
Eurasian Treecreeper,38,6,0.005208940757677888
Eurasian Treecreeper,38,7,0.007019588723152479
Eurasian Treecreeper,38,8,0.005542384499383083
Eurasian Treecreeper,38,9,0.005376877969202959
Eurasian Treecreeper,38,10,0.003868026828165161
Eurasian Treecreeper,38,11,0.006749368243284888
Eurasian Treecreeper,38,12,0.010113511401378771
Eurasian Treecreeper,38,13,0.009068290024100817
Eurasian Treecreeper,38,14,0.006264664809740558
Eurasian Treecreeper,38,15,0.005641036089957466
Eurasian Treecreeper,38,16,0.004725387606602246
Eurasian Treecreeper,38,17,0.005811429996615182
Eurasian Treecreeper,38,18,0.011483190730306373
Eurasian Treecreeper,38,19,0.009274997005794938
Eurasian Treecreeper,38,20,0.0051790734629018455
Eurasian Treecreeper,38,21,0.00021521795875750456
Eurasian Treecreeper,38,22,0.0
Eurasian Treecreeper,38,23,0.0
Eurasian Treecreeper,40,0,0.0
Eurasian Treecreeper,40,1,0.0
Eurasian Treecreeper,40,2,0.0
Eurasian Treecreeper,40,3,0.0
Eurasian Treecreeper,40,4,0.00219552475819258
Eurasian Treecreeper,40,5,0.005742873640292058
Eurasian Treecreeper,40,6,0.00516289766193944
Eurasian Treecreeper,40,7,0.00696004042681781
Eurasian Treecreeper,40,8,0.005492863562278176
Eurasian Treecreeper,40,9,0.005334209627106687
Eurasian Treecreeper,40,10,0.003815164752733009
Eurasian Treecreeper,40,11,0.006697311489959691
Eurasian Treecreeper,40,12,0.010043545731111669
Eurasian Treecreeper,40,13,0.008995678927218162
Eurasian Treecreeper,40,14,0.006205899892056735
Eurasian Treecreeper,40,15,0.005606414860470842
Eurasian Treecreeper,40,16,0.004671181094477545
Eurasian Treecreeper,40,17,0.005745764523542301
Eurasian Treecreeper,40,18,0.011389450357252879
Eurasian Treecreeper,40,19,0.009196373787346949
Eurasian Treecreeper,40,20,0.005139783819651807
Eurasian Treecreeper,40,21,0.00020817019055077002
Eurasian Treecreeper,40,22,0.0
Eurasian Treecreeper,40,23,0.0
Eurasian Treecreeper,42,0,0.0
Eurasian Treecreeper,42,1,0.0
Eurasian Treecreeper,42,2,0.0
Eurasian Treecreeper,42,3,0.0
Eurasian Treecreeper,42,4,0.002119878735383283
Eurasian Treecreeper,42,5,0.005522343912978692
Eurasian Treecreeper,42,6,0.005017803095385998
Eurasian Treecreeper,42,7,0.006801878120254547
Eurasian Treecreeper,42,8,0.005343061838971906
Eurasian Treecreeper,42,9,0.0051934294500843225
Eurasian Treecreeper,42,10,0.0036753924391347034
Eurasian Treecreeper,42,11,0.0065376896811015365
Eurasian Treecreeper,42,12,0.009856535208908983
Eurasian Treecreeper,42,13,0.008785423931388193
Eurasian Treecreeper,42,14,0.006029461717883104
Eurasian Treecreeper,42,15,0.0054602891611271005
Eurasian Treecreeper,42,16,0.004490729151020544
Eurasian Treecreeper,42,17,0.005559056170167281
Eurasian Treecreeper,42,18,0.01111832573115106
Eurasian Treecreeper,42,19,0.008959711819278996
Eurasian Treecreeper,42,20,0.004990483175301657
Eurasian Treecreeper,42,21,0.00016001044113808405
Eurasian Treecreeper,42,22,0.0
Eurasian Treecreeper,42,23,0.0
Eurasian Treecreeper,44,0,0.0
Eurasian Treecreeper,44,1,0.0
Eurasian Treecreeper,44,2,0.0
Eurasian Treecreeper,44,3,0.0
Eurasian Treecreeper,44,4,0.0022159665078677637
Eurasian Treecreeper,44,5,0.005762680673521085
Eurasian Treecreeper,44,6,0.005195107122559839
Eurasian Treecreeper,44,7,0.007014057968806342
Eurasian Treecreeper,44,8,0.005515554946254576
Eurasian Treecreeper,44,9,0.005361413313051817
Eurasian Treecreeper,44,10,0.0038318716837100527
Eurasian Treecreeper,44,11,0.006741343392132934
Eurasian Treecreeper,44,12,0.010135594071841246
Eurasian Treecreeper,44,13,0.009081909940437493
Eurasian Treecreeper,44,14,0.006245748318576054
Eurasian Treecreeper,44,15,0.005655697900483067
Eurasian Treecreeper,44,16,0.00468106109915052
Eurasian Treecreeper,44,17,0.005778107352181426
Eurasian Treecreeper,44,18,0.01149002772560594
Eurasian Treecreeper,44,19,0.009278147830813594
Eurasian Treecreeper,44,20,0.0051707615205965046
Eurasian Treecreeper,44,21,0.00016901592273557817
Eurasian Treecreeper,44,22,0.0
Eurasian Treecreeper,44,23,0.0
Eurasian Treecreeper,46,0,0.0
Eurasian Treecreeper,46,1,0.0
Eurasian Treecreeper,46,2,0.0
Eurasian Treecreeper,46,3,0.0
Eurasian Treecreeper,46,4,0.0021063952649054423
Eurasian Treecreeper,46,5,0.0054962375204887495
Eurasian Treecreeper,46,6,0.005012868805152808
Eurasian Treecreeper,46,7,0.006799201621135709
Eurasian Treecreeper,46,8,0.00533531356151655
Eurasian Treecreeper,46,9,0.005188155153599419
Eurasian Treecreeper,46,10,0.003659921015763753
Eurasian Treecreeper,46,11,0.006538299865636133
Eurasian Treecreeper,46,12,0.009867905886293226
Eurasian Treecreeper,46,13,0.008769906157857063
Eurasian Treecreeper,46,14,0.006020078957101988
Eurasian Treecreeper,46,15,0.005451026836122219
Eurasian Treecreeper,46,16,0.004475642116857758
Eurasian Treecreeper,46,17,0.005541018652129763
Eurasian Treecreeper,46,18,0.011106251676951971
Eurasian Treecreeper,46,19,0.00894568972665211
Eurasian Treecreeper,46,20,0.004987794017496988
Eurasian Treecreeper,46,21,0.0001654920386322109
Eurasian Treecreeper,46,22,0.0
Eurasian Treecreeper,46,23,0.0
Eurasian Treecreeper,48,0,0.0
Eurasian Treecreeper,48,1,0.0
Eurasian Treecreeper,48,2,0.0
Eurasian Treecreeper,48,3,0.0
Eurasian Treecreeper,48,4,0.0020210769452865597
Eurasian Treecreeper,48,5,0.005242869915064819
Eurasian Treecreeper,48,6,0.004837014225734967
Eurasian Treecreeper,48,7,0.006601455568591003
Eurasian Treecreeper,48,8,0.005156554809161856
Eurasian Treecreeper,48,9,0.005021477464369564
Eurasian Treecreeper,48,10,0.0034897960309318156
Eurasian Treecreeper,48,11,0.006344119423591337
Eurasian Treecreeper,48,12,0.009622211058081443
Eurasian Treecreeper,48,13,0.008507115322734227
Eurasian Treecreeper,48,14,0.005808532801920334
Eurasian Treecreeper,48,15,0.005268930035911673
Eurasian Treecreeper,48,16,0.004266676680184917
Eurasian Treecreeper,48,17,0.0053169169650651125
Eurasian Treecreeper,48,18,0.010768913533871946
Eurasian Treecreeper,48,19,0.00865341846088647
Eurasian Treecreeper,48,20,0.004805385300434805
Eurasian Treecreeper,48,21,0.00011172017749934742
Eurasian Treecreeper,48,22,0.0
Eurasian Treecreeper,48,23,0.0
Eurasian Treecreeper,50,0,0.0
Eurasian Treecreeper,50,1,0.0
Eurasian Treecreeper,50,2,0.0
Eurasian Treecreeper,50,3,0.0
Eurasian Treecreeper,50,4,0.002025754294788509
Eurasian Treecreeper,50,5,0.005237080911935628
Eurasian Treecreeper,50,6,0.004841045364630831
Eurasian Treecreeper,50,7,0.006604233642628962
Eurasian Treecreeper,50,8,0.005160652358248666
Eurasian Treecreeper,50,9,0.005026151031160786
Eurasian Treecreeper,50,10,0.003486536276488952
Eurasian Treecreeper,50,11,0.006352094966902111
Eurasian Treecreeper,50,12,0.009640564905523459
Eurasian Treecreeper,50,13,0.008515553891920644
Eurasian Treecreeper,50,14,0.005813567638156058
Eurasian Treecreeper,50,15,0.005281579774002666
Eurasian Treecreeper,50,16,0.004268562559455264
Eurasian Treecreeper,50,17,0.0053172910765503355
Eurasian Treecreeper,50,18,0.010770096095558934
Eurasian Treecreeper,50,19,0.008656329749500197
